"","date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","moon_illumination","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","AQI","AQI_Explained","date_time","moonrise","moonset","sunrise","sunset","location"
"1256","2017-08-24",36,28,0,13,8,10,25,40,40,33,16,16,66,0,1008,36,10,207,13,150,"Unhealthy for sensitive groups","2017-08-24","07:40 AM","08:12 PM","05:26 AM","06:27 PM","shanghai"
"1257","2017-08-25",36,29,0,13,7,18,25,40,40,33,9,30,66,8.5,1009,36,9,166,6,163,"Unhealthy","2017-08-25","08:38 AM","08:47 PM","05:27 AM","06:26 PM","shanghai"
"1258","2017-08-26",31,27,0,13,6,25,23,33,33,29,20,37,69,4.2,1012,31,9,68,16,138,"Unhealthy for sensitive groups","2017-08-26","09:35 AM","09:23 PM","05:27 AM","06:25 PM","shanghai"
"1259","2017-08-27",33,26,0,13,8,32,25,36,36,30,16,28,74,0,1012,33,10,118,13,125,"Unhealthy for sensitive groups","2017-08-27","10:30 AM","09:58 PM","05:28 AM","06:24 PM","shanghai"
"1260","2017-08-28",36,27,0,13,7,40,25,40,40,32,12,20,69,0.2,1011,36,10,173,10,125,"Unhealthy for sensitive groups","2017-08-28","11:24 AM","10:35 PM","05:28 AM","06:23 PM","shanghai"
"1261","2017-08-29",33,26,0,12.9,7,47,24,35,35,30,18,52,71,2.4,1012,33,10,66,13,125,"Unhealthy for sensitive groups","2017-08-29","12:17 PM","11:15 PM","05:29 AM","06:21 PM","shanghai"
"1262","2017-08-30",30,25,0,8.1,6,54,19,29,29,27,15,90,60,0,1013,30,10,55,12,138,"Unhealthy for sensitive groups","2017-08-30","01:09 PM","11:57 PM","05:29 AM","06:20 PM","shanghai"
"1263","2017-08-31",28,24,0,10.6,6,58,18,27,27,26,16,72,62,0,1012,28,10,43,12,138,"Unhealthy for sensitive groups","2017-08-31","02:00 PM","No moonset","05:30 AM","06:19 PM","shanghai"
"1264","2017-09-01",29,23,0,12.9,6,71,17,28,28,26,15,32,58,0,1011,29,10,49,11,150,"Unhealthy for sensitive groups","2017-09-01","02:49 PM","12:42 AM","05:31 AM","06:18 PM","shanghai"
"1265","2017-09-02",28,23,0,12.9,6,79,20,28,28,26,17,41,70,1.3,1011,28,10,92,13,150,"Unhealthy for sensitive groups","2017-09-02","03:36 PM","01:31 AM","05:31 AM","06:17 PM","shanghai"
"1266","2017-09-03",29,24,0,12.8,6,86,20,28,28,26,18,55,70,0,1012,29,10,102,13,138,"Unhealthy for sensitive groups","2017-09-03","04:20 PM","02:23 AM","05:32 AM","06:15 PM","shanghai"
"1267","2017-09-04",30,25,0,12.8,7,94,22,30,30,27,18,36,73,0,1010,30,10,124,15,138,"Unhealthy for sensitive groups","2017-09-04","05:02 PM","03:18 AM","05:32 AM","06:14 PM","shanghai"
"1268","2017-09-05",33,25,0,12.8,7,100,24,36,36,30,11,26,73,4.2,1009,33,9,154,8,162,"Unhealthy","2017-09-05","05:42 PM","04:14 AM","05:33 AM","06:13 PM","shanghai"
"1269","2017-09-06",35,26,0,12.8,7,100,25,36,36,30,6,56,74,1.2,1008,35,10,231,5,297,"Very unhealthy","2017-09-06","06:20 PM","05:12 AM","05:34 AM","06:12 PM","shanghai"
"1270","2017-09-10",32,25,0,12.7,7,61,25,35,35,29,16,35,78,1.7,1009,32,10,144,12,188,"Unhealthy","2017-09-10","08:55 PM","09:16 AM","05:36 AM","06:07 PM","shanghai"
"1271","2017-09-11",30,24,0,7.9,6,53,23,30,30,27,16,91,80,1.5,1010,30,10,308,11,167,"Unhealthy","2017-09-11","09:39 PM","10:19 AM","05:36 AM","06:05 PM","shanghai"
"1272","2017-09-12",29,23,0,12.7,7,46,20,28,28,27,14,31,68,0,1016,29,10,125,12,180,"Unhealthy","2017-09-12","10:26 PM","11:23 AM","05:37 AM","06:04 PM","shanghai"
"1273","2017-09-13",29,22,0,12.7,7,38,17,27,27,26,20,8,59,0,1017,29,10,45,16,187,"Unhealthy","2017-09-13","11:19 PM","12:26 PM","05:38 AM","06:03 PM","shanghai"
"1274","2017-09-14",29,23,0,12.6,6,31,17,27,27,26,26,31,60,0.2,1014,29,9,34,20,138,"Unhealthy for sensitive groups","2017-09-14","No moonrise","01:27 PM","05:38 AM","06:02 PM","shanghai"
"1275","2017-09-15",25,24,0,7.9,5,23,20,27,27,25,28,100,77,0.4,1013,25,9,20,19,138,"Unhealthy for sensitive groups","2017-09-15","12:16 AM","02:24 PM","05:39 AM","06:00 PM","shanghai"
"1276","2017-09-16",28,21,0,10.2,6,16,17,26,26,25,22,43,65,0,1011,28,10,180,17,138,"Unhealthy for sensitive groups","2017-09-16","01:16 AM","03:18 PM","05:39 AM","05:59 PM","shanghai"
"1277","2017-09-17",30,20,0,10.2,6,8,19,27,27,26,13,28,65,0,1011,30,10,236,10,175,"Unhealthy","2017-09-17","02:18 AM","04:06 PM","05:40 AM","05:58 PM","shanghai"
"1278","2017-09-18",31,21,0,11.6,7,0,20,31,31,28,11,3,62,0,1011,31,10,197,8,306,"Hazardous","2017-09-18","03:22 AM","04:50 PM","05:40 AM","05:57 PM","shanghai"
"1279","2017-09-19",30,23,0,10.2,6,0,20,29,29,27,9,53,67,0.1,1011,30,10,140,7,324,"Hazardous","2017-09-19","04:24 AM","05:30 PM","05:41 AM","05:55 PM","shanghai"
"1280","2017-09-20",21,20,0,6.1,5,0,19,22,23,22,23,100,84,12.8,1013,21,8,66,16,157,"Unhealthy","2017-09-20","05:25 AM","06:07 PM","05:42 AM","05:54 PM","shanghai"
"1281","2017-09-21",23,21,0,7.4,5,0,19,25,25,22,14,85,83,1.8,1013,23,9,63,10,150,"Unhealthy for sensitive groups","2017-09-21","06:24 AM","06:43 PM","05:42 AM","05:53 PM","shanghai"
"1282","2017-09-22",28,22,0,10.2,5,7,19,26,26,25,8,51,72,0,1013,28,10,81,6,157,"Unhealthy","2017-09-22","07:22 AM","07:19 PM","05:43 AM","05:51 PM","shanghai"
"1283","2017-09-23",22,21,0,6,5,14,18,22,24,22,14,85,82,4.2,1016,22,7,101,10,183,"Unhealthy","2017-09-23","08:18 AM","07:55 PM","05:43 AM","05:50 PM","shanghai"
"1284","2017-09-24",24,21,0,6,5,22,22,26,26,23,18,98,93,3.4,1013,24,10,106,13,162,"Unhealthy","2017-09-24","09:13 AM","08:31 PM","05:44 AM","05:49 PM","shanghai"
"1285","2017-09-25",29,23,0,8.8,6,30,24,30,30,26,9,71,87,0,1009,29,8,167,6,188,"Unhealthy","2017-09-25","10:07 AM","09:10 PM","05:44 AM","05:48 PM","shanghai"
"1286","2017-09-26",33,25,0,11.6,7,37,25,35,35,29,12,35,76,2.8,1009,33,10,267,8,240,"Very unhealthy","2017-09-26","11:00 AM","09:51 PM","05:45 AM","05:46 PM","shanghai"
"1287","2017-09-27",30,23,0,7.4,6,45,22,29,29,26,17,72,76,0.2,1010,30,10,158,13,217,"Very unhealthy","2017-09-27","11:52 AM","10:35 PM","05:46 AM","05:45 PM","shanghai"
"1288","2017-09-28",23,20,0,7.4,5,52,17,22,24,22,13,73,72,0.4,1015,23,9,217,9,138,"Unhealthy for sensitive groups","2017-09-28","12:41 PM","11:23 PM","05:46 AM","05:44 PM","shanghai"
"1289","2017-09-29",26,19,0,10.2,5,60,15,24,24,23,13,50,60,0,1018,26,10,83,10,125,"Unhealthy for sensitive groups","2017-09-29","01:29 PM","No moonset","05:47 AM","05:43 PM","shanghai"
"1290","2017-09-30",23,22,0,6,5,67,19,25,25,22,27,94,81,4.7,1018,23,9,125,17,150,"Unhealthy for sensitive groups","2017-09-30","02:13 PM","12:12 AM","05:47 AM","05:41 PM","shanghai"
"1291","2017-10-01",31,24,0,11.6,7,72,23,32,32,28,21,28,78,0,1011,31,10,184,15,162,"Unhealthy","2017-10-01","02:56 PM","01:05 AM","05:48 AM","05:40 PM","shanghai"
"1292","2017-10-02",28,23,0,6,6,79,22,29,29,26,15,75,78,0,1012,28,10,192,12,133,"Unhealthy for sensitive groups","2017-10-02","03:37 PM","02:01 AM","05:49 AM","05:39 PM","shanghai"
"1293","2017-10-03",25,21,0,7.4,5,87,16,25,25,23,20,69,65,0,1020,25,10,24,15,125,"Unhealthy for sensitive groups","2017-10-03","04:15 PM","02:58 AM","05:49 AM","05:38 PM","shanghai"
"1294","2017-10-04",23,19,0,8.8,5,94,13,21,22,21,17,58,62,0,1023,23,10,28,13,138,"Unhealthy for sensitive groups","2017-10-04","04:54 PM","03:57 AM","05:50 AM","05:36 PM","shanghai"
"1295","2017-10-05",22,18,0,5.9,5,100,16,20,21,20,11,87,76,0.3,1019,22,9,99,9,200,"Unhealthy","2017-10-05","05:32 PM","04:57 AM","05:50 AM","05:35 PM","shanghai"
"1296","2017-10-06",19,18,0,11.6,5,100,15,20,20,20,10,37,74,0,1019,19,10,327,9,312,"Hazardous","2017-10-06","06:10 PM","06:00 AM","05:51 AM","05:34 PM","shanghai"
"1297","2017-10-07",26,18,0,11.6,6,84,16,25,25,23,10,11,66,0,1020,26,10,112,8,301,"Hazardous","2017-10-07","06:51 PM","07:03 AM","05:52 AM","05:33 PM","shanghai"
"1298","2017-10-08",27,20,0,10.2,5,77,19,26,26,24,14,20,75,0,1020,27,10,113,11,138,"Unhealthy for sensitive groups","2017-10-08","07:35 PM","08:08 AM","05:52 AM","05:32 PM","shanghai"
"1299","2017-10-09",29,21,0,8.7,6,70,22,28,28,26,17,50,82,0.1,1019,29,10,128,13,138,"Unhealthy for sensitive groups","2017-10-09","08:22 PM","09:14 AM","05:53 AM","05:30 PM","shanghai"
"1300","2017-10-10",31,24,0,11.6,7,62,24,31,31,27,15,31,82,1.1,1017,31,9,147,11,150,"Unhealthy for sensitive groups","2017-10-10","09:15 PM","10:19 AM","05:54 AM","05:29 PM","shanghai"
"1301","2017-10-11",23,20,0,5.9,5,55,19,22,24,22,20,92,83,2.9,1019,23,8,134,14,125,"Unhealthy for sensitive groups","2017-10-11","10:11 PM","11:22 AM","05:54 AM","05:28 PM","shanghai"
"1302","2017-10-12",20,18,0,5.9,4,48,14,19,19,19,19,96,74,0.1,1021,20,10,64,14,112,"Unhealthy for sensitive groups","2017-10-12","11:10 PM","12:21 PM","05:55 AM","05:27 PM","shanghai"
"1303","2017-10-13",21,17,0,11.6,5,41,12,19,20,19,20,48,63,0,1021,21,10,37,15,125,"Unhealthy for sensitive groups","2017-10-13","No moonrise","01:15 PM","05:56 AM","05:26 PM","shanghai"
"1304","2017-10-14",22,18,0,8.7,5,33,13,20,20,20,26,72,66,1.8,1020,22,9,48,18,125,"Unhealthy for sensitive groups","2017-10-14","12:11 AM","02:04 PM","05:56 AM","05:24 PM","shanghai"
"1305","2017-10-15",19,18,0,5.8,4,26,15,18,18,18,36,100,82,11.7,1020,19,9,40,23,138,"Unhealthy for sensitive groups","2017-10-15","01:14 AM","02:48 PM","05:57 AM","05:23 PM","shanghai"
"1306","2017-10-16",20,18,0,5.8,4,19,16,19,19,19,38,100,83,8,1020,20,7,33,25,138,"Unhealthy for sensitive groups","2017-10-16","02:15 AM","03:29 PM","05:58 AM","05:22 PM","shanghai"
"1307","2017-10-17",20,18,0,7.3,4,12,15,19,19,19,21,81,76,0,1022,20,10,20,14,150,"Unhealthy for sensitive groups","2017-10-17","03:15 AM","04:06 PM","05:58 AM","05:21 PM","shanghai"
"1308","2017-10-18",23,18,0,8.7,5,4,16,20,21,20,16,73,75,0.4,1020,23,10,60,12,183,"Unhealthy","2017-10-18","04:13 AM","04:41 PM","05:59 AM","05:20 PM","shanghai"
"1309","2017-10-19",22,18,0,8.6,5,0,14,20,20,20,18,67,70,0,1019,22,10,306,13,193,"Unhealthy","2017-10-19","05:11 AM","05:17 PM","06:00 AM","05:19 PM","shanghai"
"1310","2017-10-20",22,17,0,11.2,6,0,13,20,20,20,19,30,67,0,1018,22,10,98,14,175,"Unhealthy","2017-10-20","06:07 AM","05:52 PM","06:00 AM","05:18 PM","shanghai"
"1311","2017-10-21",23,17,0,8.7,6,3,12,20,20,20,22,17,63,0,1017,23,10,181,16,220,"Very unhealthy","2017-10-21","07:03 AM","06:28 PM","06:01 AM","05:17 PM","shanghai"
"1312","2017-10-22",23,16,0,8.7,6,10,12,19,20,19,26,32,66,0,1015,23,10,343,19,327,"Hazardous","2017-10-22","07:58 AM","07:06 PM","06:02 AM","05:16 PM","shanghai"
"1313","2017-10-23",20,15,0,7.2,4,17,10,18,18,18,17,39,60,0,1020,20,10,334,13,257,"Very unhealthy","2017-10-23","08:52 AM","07:46 PM","06:02 AM","05:15 PM","shanghai"
"1314","2017-10-24",21,14,0,8.7,5,25,11,20,21,20,12,0,55,0,1025,21,10,181,11,183,"Unhealthy","2017-10-24","09:44 AM","08:29 PM","06:03 AM","05:14 PM","shanghai"
"1315","2017-10-25",22,14,0,8.7,5,32,13,21,22,21,9,2,60,0,1025,22,10,142,8,177,"Unhealthy","2017-10-25","10:34 AM","09:15 PM","06:04 AM","05:13 PM","shanghai"
"1316","2017-10-26",23,16,0,8.7,5,39,13,21,23,21,8,6,60,0,1021,23,10,87,6,197,"Unhealthy","2017-10-26","11:23 AM","10:03 PM","06:05 AM","05:12 PM","shanghai"
"1317","2017-10-27",22,16,0,8.7,5,46,12,20,20,20,11,9,60,0,1019,22,10,23,9,233,"Very unhealthy","2017-10-27","12:08 PM","10:54 PM","06:05 AM","05:11 PM","shanghai"
"1318","2017-10-28",23,16,0,8.7,6,54,12,20,21,20,18,2,61,0,1019,23,10,176,15,247,"Very unhealthy","2017-10-28","12:51 PM","11:48 PM","06:06 AM","05:10 PM","shanghai"
"1319","2017-10-30",16,12,0,8.7,4,68,6,15,15,15,14,21,56,0,1029,16,10,261,12,300,"Very unhealthy","2017-10-30","02:10 PM","12:43 AM","06:08 AM","05:08 PM","shanghai"
"1320","2017-10-31",19,11,0,8.7,5,72,9,16,16,16,10,19,61,0,1026,19,10,199,8,138,"Unhealthy for sensitive groups","2017-10-31","02:48 PM","01:41 AM","06:08 AM","05:07 PM","shanghai"
"1321","2017-11-01",22,14,0,8.7,5,86,14,21,22,21,10,1,64,0,1021,22,10,153,8,147,"Unhealthy for sensitive groups","2017-11-01","03:25 PM","02:39 AM","06:09 AM","05:06 PM","shanghai"
"1322","2017-11-02",25,15,0,8.7,6,93,15,24,25,24,4,3,62,0,1018,25,10,212,3,203,"Very unhealthy","2017-11-02","04:03 PM","03:41 AM","06:10 AM","05:05 PM","shanghai"
"1323","2017-11-03",25,15,0,8.7,6,100,11,21,22,21,18,21,54,0.1,1023,25,10,206,14,309,"Hazardous","2017-11-03","04:43 PM","04:44 AM","06:11 AM","05:05 PM","shanghai"
"1324","2017-11-04",15,12,0,8.7,4,100,5,13,14,13,18,38,55,0,1031,15,10,181,14,327,"Hazardous","2017-11-04","05:26 PM","05:49 AM","06:12 AM","05:04 PM","shanghai"
"1325","2017-11-05",17,12,0,4.1,4,84,7,15,15,15,12,63,62,0,1028,17,10,110,8,138,"Unhealthy for sensitive groups","2017-11-05","06:12 PM","06:56 AM","06:12 AM","05:03 PM","shanghai"
"1326","2017-11-06",21,14,0,4.1,5,76,15,19,20,19,11,86,78,0,1022,21,10,129,8,150,"Unhealthy for sensitive groups","2017-11-06","07:04 PM","08:04 AM","06:13 AM","05:02 PM","shanghai"
"1327","2017-11-07",22,18,0,4.1,5,69,14,20,21,20,8,88,71,0,1021,22,10,262,6,214,"Very unhealthy","2017-11-07","08:01 PM","09:11 AM","06:14 AM","05:02 PM","shanghai"
"1328","2017-11-08",23,16,0,8.7,5,61,9,19,20,19,14,23,51,0,1023,23,10,153,11,328,"Hazardous","2017-11-08","09:02 PM","10:14 AM","06:15 AM","05:01 PM","shanghai"
"1329","2017-11-09",21,15,0,8.7,5,54,12,21,22,21,11,0,55,0,1023,21,10,92,10,325,"Hazardous","2017-11-09","10:04 PM","11:12 AM","06:16 AM","05:00 PM","shanghai"
"1330","2017-11-10",22,16,0,8.7,4,46,11,20,20,20,16,34,59,0,1019,22,10,183,12,162,"Unhealthy","2017-11-10","11:07 PM","12:03 PM","06:17 AM","04:59 PM","shanghai"
"1331","2017-11-11",17,13,0,8.7,5,39,7,16,16,16,15,23,54,0,1023,17,10,34,12,250,"Very unhealthy","2017-11-11","No moonrise","12:49 PM","06:17 AM","04:59 PM","shanghai"
"1332","2017-11-12",18,13,0,8.7,4,31,8,16,16,16,11,43,61,0,1021,18,10,95,8,125,"Unhealthy for sensitive groups","2017-11-12","12:09 AM","01:31 PM","06:18 AM","04:58 PM","shanghai"
"1333","2017-11-13",20,15,0,3.9,4,24,13,18,18,18,7,84,74,3.4,1018,20,9,114,6,125,"Unhealthy for sensitive groups","2017-11-13","01:09 AM","02:08 PM","06:19 AM","04:58 PM","shanghai"
"1334","2017-11-14",17,16,0,3.9,4,16,14,17,17,17,9,91,82,1.3,1020,17,8,76,7,177,"Unhealthy","2017-11-14","02:08 AM","02:43 PM","06:20 AM","04:57 PM","shanghai"
"1335","2017-11-15",18,15,0,5.5,4,8,11,17,17,17,11,67,70,0.5,1022,18,9,79,8,287,"Very unhealthy","2017-11-15","03:05 AM","03:18 PM","06:21 AM","04:57 PM","shanghai"
"1336","2017-11-16",16,15,0,3.9,4,1,12,15,16,15,23,100,82,9.7,1020,16,9,96,16,210,"Very unhealthy","2017-11-16","04:01 AM","03:52 PM","06:22 AM","04:56 PM","shanghai"
"1337","2017-11-17",18,15,0,3.9,4,0,15,17,17,17,25,100,88,0.4,1014,18,9,76,17,173,"Unhealthy","2017-11-17","04:56 AM","04:27 PM","06:22 AM","04:56 PM","shanghai"
"1338","2017-11-18",12,8,0,3.9,3,0,5,8,11,8,30,87,65,7,1026,12,10,177,22,125,"Unhealthy for sensitive groups","2017-11-18","05:51 AM","05:04 PM","06:23 AM","04:55 PM","shanghai"
"1339","2017-11-19",12,6,0,7.1,3,0,3,8,10,8,14,54,64,0,1028,12,10,140,11,138,"Unhealthy for sensitive groups","2017-11-19","06:44 AM","05:43 PM","06:24 AM","04:55 PM","shanghai"
"1340","2017-11-20",12,9,0,7.1,3,6,5,9,11,9,13,58,68,1.4,1028,12,9,221,10,200,"Unhealthy","2017-11-20","07:38 AM","06:24 PM","06:25 AM","04:54 PM","shanghai"
"1341","2017-11-21",12,8,0,3.9,3,14,8,11,11,11,10,89,80,2.6,1025,12,9,161,7,162,"Unhealthy","2017-11-21","08:29 AM","07:09 PM","06:26 AM","04:54 PM","shanghai"
"1342","2017-11-22",13,10,0,8.7,3,22,6,10,12,10,19,58,68,3.5,1023,13,9,333,14,310,"Hazardous","2017-11-22","09:19 AM","07:57 PM","06:27 AM","04:54 PM","shanghai"
"1343","2017-11-23",13,8,0,8.7,4,29,-3,11,12,11,12,8,36,0,1027,13,10,294,10,315,"Hazardous","2017-11-23","10:05 AM","08:47 PM","06:28 AM","04:53 PM","shanghai"
"1344","2017-11-24",15,7,0,5.5,3,37,-1,12,12,12,8,34,40,0,1029,15,10,239,6,270,"Very unhealthy","2017-11-24","10:48 AM","09:39 PM","06:28 AM","04:53 PM","shanghai"
"1345","2017-11-25",15,11,0,8.7,4,44,2,14,14,14,11,33,46,0,1026,15,10,195,8,327,"Hazardous","2017-11-25","11:29 AM","10:32 PM","06:29 AM","04:53 PM","shanghai"
"1346","2017-11-26",18,11,0,8.7,4,52,5,16,16,16,12,26,52,0,1026,18,10,190,10,311,"Hazardous","2017-11-26","12:07 PM","11:28 PM","06:30 AM","04:53 PM","shanghai"
"1347","2017-11-27",16,11,0,8.7,4,59,9,14,15,14,18,29,70,0,1024,16,10,98,13,322,"Hazardous","2017-11-27","12:44 PM","No moonset","06:31 AM","04:52 PM","shanghai"
"1348","2017-11-28",20,15,0,5.5,4,67,11,17,17,17,13,63,69,0.1,1022,20,10,267,10,240,"Very unhealthy","2017-11-28","01:21 PM","12:24 AM","06:32 AM","04:52 PM","shanghai"
"1349","2017-11-29",15,12,0,3.8,3,74,10,13,14,13,17,99,75,7.2,1025,15,9,64,13,312,"Hazardous","2017-11-29","01:57 PM","01:23 AM","06:33 AM","04:52 PM","shanghai"
"1350","2017-11-30",11,9,0,3.8,3,82,5,9,11,9,21,82,68,1.9,1029,11,10,57,16,325,"Hazardous","2017-11-30","02:34 PM","02:23 AM","06:34 AM","04:52 PM","shanghai"
"1351","2017-12-01",12,9,0,8.7,4,86,4,10,11,10,14,17,59,0,1031,12,10,109,12,147,"Unhealthy for sensitive groups","2017-12-01","03:15 PM","03:27 AM","06:34 AM","04:52 PM","shanghai"
"1352","2017-12-02",12,8,0,3.8,3,93,5,11,11,11,7,63,67,0,1027,12,10,75,5,283,"Very unhealthy","2017-12-02","03:59 PM","04:32 AM","06:35 AM","04:52 PM","shanghai"
"1353","2017-12-03",16,10,0,5.4,3,100,9,14,14,14,7,65,73,0.1,1024,16,10,261,5,217,"Very unhealthy","2017-12-03","04:48 PM","05:41 AM","06:36 AM","04:52 PM","shanghai"
"1354","2017-12-04",14,8,0,8.7,3,100,5,10,12,10,18,33,62,0,1026,14,10,211,15,290,"Very unhealthy","2017-12-04","05:44 PM","06:49 AM","06:37 AM","04:52 PM","shanghai"
"1355","2017-12-05",9,5,0,8.7,3,85,-7,8,9,8,13,3,32,0,1028,9,10,293,11,332,"Hazardous","2017-12-05","06:44 PM","07:56 AM","06:38 AM","04:52 PM","shanghai"
"1356","2017-12-06",11,4,0,8.7,3,77,-4,11,11,11,7,8,34,0,1025,11,10,147,6,270,"Very unhealthy","2017-12-06","07:49 PM","08:59 AM","06:38 AM","04:52 PM","shanghai"
"1357","2017-12-07",12,7,0,7.1,2,70,-3,9,10,9,11,30,41,0,1025,12,10,339,9,316,"Hazardous","2017-12-07","08:55 PM","09:56 AM","06:39 AM","04:52 PM","shanghai"
"1358","2017-12-08",8,4,0,7.1,2,63,-7,6,8,6,17,16,35,0,1029,8,10,324,14,338,"Hazardous","2017-12-08","10:00 PM","10:46 AM","06:40 AM","04:52 PM","shanghai"
"1359","2017-12-09",9,3,0,8.7,2,56,-5,7,8,7,9,21,39,0,1023,9,10,213,7,227,"Very unhealthy","2017-12-09","11:02 PM","11:31 AM","06:41 AM","04:52 PM","shanghai"
"1360","2017-12-10",14,6,0,8.7,4,48,-4,9,11,9,17,9,37,0,1021,14,10,288,14,379,"Hazardous","2017-12-10","No moonrise","12:10 PM","06:41 AM","04:53 PM","shanghai"
"1361","2017-12-11",12,6,0,8.7,3,41,-4,12,13,12,7,4,33,0,1026,12,10,213,6,522,"Hazardous","2017-12-11","12:02 AM","12:46 PM","06:42 AM","04:53 PM","shanghai"
"1362","2017-12-12",10,7,0,8.7,2,34,0,7,9,7,16,17,54,0,1029,10,10,45,13,522,"Hazardous","2017-12-12","01:00 AM","01:21 PM","06:43 AM","04:53 PM","shanghai"
"1363","2017-12-13",11,6,0,7.1,2,27,2,7,9,7,18,49,60,0,1030,11,10,58,14,433,"Hazardous","2017-12-13","01:56 AM","01:55 PM","06:43 AM","04:53 PM","shanghai"
"1364","2017-12-14",9,8,0,3.8,2,19,4,7,9,7,18,100,73,1.5,1029,9,10,60,14,150,"Unhealthy for sensitive groups","2017-12-14","02:51 AM","02:29 PM","06:44 AM","04:54 PM","shanghai"
"1365","2017-12-15",9,8,0,3.8,2,12,6,7,9,7,17,100,79,3.4,1027,9,8,82,12,180,"Unhealthy","2017-12-15","03:46 AM","03:05 PM","06:45 AM","04:54 PM","shanghai"
"1366","2017-12-16",8,3,0,8.7,2,5,-3,4,7,4,21,36,52,0.7,1034,8,9,334,17,175,"Unhealthy","2017-12-16","04:39 AM","03:42 PM","06:45 AM","04:54 PM","shanghai"
"1367","2017-12-17",5,1,0,8.7,2,0,-9,4,6,4,12,0,32,0,1035,5,10,314,10,323,"Hazardous","2017-12-17","05:33 AM","04:22 PM","06:46 AM","04:55 PM","shanghai"
"1368","2017-12-18",8,1,0,8.7,3,0,-9,7,8,7,8,2,30,0,1033,8,10,292,6,314,"Hazardous","2017-12-18","06:24 AM","05:06 PM","06:47 AM","04:55 PM","shanghai"
"1369","2017-12-19",10,3,0,8.7,3,2,-2,8,9,8,11,1,45,0,1035,10,10,129,10,314,"Hazardous","2017-12-19","07:15 AM","05:53 PM","06:47 AM","04:55 PM","shanghai"
"1370","2017-12-20",11,3,0,8.7,3,10,-2,10,11,10,10,0,41,0,1034,11,10,252,9,273,"Very unhealthy","2017-12-20","08:03 AM","06:42 PM","06:48 AM","04:56 PM","shanghai"
"1371","2017-12-21",12,4,0,8.7,3,17,-1,11,12,11,6,3,41,0,1032,12,10,212,5,293,"Very unhealthy","2017-12-21","08:47 AM","07:34 PM","06:48 AM","04:56 PM","shanghai"
"1372","2017-12-22",14,7,0,8.7,4,24,5,12,12,12,12,22,61,0,1026,14,10,150,8,332,"Hazardous","2017-12-22","09:29 AM","08:26 PM","06:49 AM","04:57 PM","shanghai"
"1373","2017-12-23",17,10,0,7.1,4,31,12,14,15,14,16,33,82,1.7,1020,17,10,161,12,327,"Hazardous","2017-12-23","10:08 AM","09:21 PM","06:49 AM","04:57 PM","shanghai"
"1374","2017-12-24",13,8,0,8.7,4,39,-3,9,12,9,25,17,37,0,1022,13,10,305,19,306,"Hazardous","2017-12-24","10:44 AM","10:15 PM","06:50 AM","04:58 PM","shanghai"
"1375","2017-12-25",10,5,0,8.7,3,46,-2,11,11,11,8,1,40,0,1028,10,10,240,7,355,"Hazardous","2017-12-25","11:20 AM","11:11 PM","06:50 AM","04:59 PM","shanghai"
"1376","2017-12-26",12,6,0,8.7,3,53,2,13,13,13,7,0,47,0,1028,12,10,68,6,312,"Hazardous","2017-12-26","11:55 AM","No moonset","06:51 AM","04:59 PM","shanghai"
"1377","2017-12-27",11,6,0,8.7,3,61,2,8,10,8,15,33,59,0,1029,11,10,82,12,273,"Very unhealthy","2017-12-27","12:30 PM","12:09 AM","06:51 AM","05:00 PM","shanghai"
"1378","2017-12-28",12,10,0,3.9,3,68,8,9,11,9,19,100,81,4.5,1026,12,9,124,14,267,"Very unhealthy","2017-12-28","01:08 PM","01:09 AM","06:51 AM","05:00 PM","shanghai"
"1379","2017-12-29",13,10,0,3.9,3,75,8,11,11,11,12,93,82,0.2,1028,13,10,86,8,150,"Unhealthy for sensitive groups","2017-12-29","01:48 PM","02:11 AM","06:52 AM","05:01 PM","shanghai"
"1380","2017-12-30",11,8,0,3.9,3,82,7,9,10,9,15,91,77,0.5,1027,11,9,204,11,227,"Very unhealthy","2017-12-30","02:33 PM","03:16 AM","06:52 AM","05:02 PM","shanghai"
"1381","2017-12-31",11,5,0,8.7,3,86,1,9,10,9,9,5,54,0,1029,11,10,248,8,316,"Hazardous","2017-12-31","03:25 PM","04:23 AM","06:52 AM","05:02 PM","shanghai"
"1382","2018-01-01",11,5,0,8.7,3,97,0,10,10,10,10,6,51,0,1028,11,10,90,8,402,"Hazardous","2018-01-01","04:22 PM","05:31 AM","06:52 AM","05:03 PM","shanghai"
"1383","2018-01-02",14,9,0,3.9,3,100,8,11,12,11,18,70,74,0,1025,14,10,119,13,309,"Hazardous","2018-01-02","05:25 PM","06:37 AM","06:53 AM","05:04 PM","shanghai"
"1384","2018-01-03",10,6,0,3.9,2,89,5,5,8,5,30,100,78,0.9,1029,10,10,47,21,200,"Unhealthy","2018-01-03","06:32 PM","07:39 AM","06:53 AM","05:05 PM","shanghai"
"1385","2018-01-04",7,6,0,3.9,2,81,3,3,6,3,23,100,81,0.6,1026,7,8,44,17,157,"Unhealthy","2018-01-04","07:40 PM","08:34 AM","06:53 AM","05:05 PM","shanghai"
